# q	x_q
9.609610e-02	5.342654e-04
9.709710e-02	5.615079e-04
9.809810e-02	5.887505e-04
9.909910e-02	6.159930e-04
1.001001e-01	6.432356e-04
1.011011e-01	6.704781e-04
1.021021e-01	6.977206e-04
1.031031e-01	7.249632e-04
1.041041e-01	7.522057e-04
1.051051e-01	7.794483e-04
1.061061e-01	8.066908e-04
1.071071e-01	8.339334e-04
1.081081e-01	8.611759e-04
1.091091e-01	8.884184e-04
1.101101e-01	9.156610e-04
1.111111e-01	9.429035e-04
1.121121e-01	9.701461e-04
1.131131e-01	9.973886e-04
1.141141e-01	1.024631e-03
1.151151e-01	1.051874e-03
1.161161e-01	1.079116e-03
1.171171e-01	1.106359e-03
1.181181e-01	1.133601e-03
1.191191e-01	1.160844e-03
1.201201e-01	1.188086e-03
1.211211e-01	1.215329e-03
1.221221e-01	1.242572e-03
1.231231e-01	1.269814e-03
1.241241e-01	1.297057e-03
1.251251e-01	1.324299e-03
1.261261e-01	1.351542e-03
1.271271e-01	1.378784e-03
1.281281e-01	1.406027e-03
1.291291e-01	1.433269e-03
1.301301e-01	1.460512e-03
1.311311e-01	1.487754e-03
1.321321e-01	1.514997e-03
1.331331e-01	1.542239e-03
1.341341e-01	1.569482e-03
1.351351e-01	1.596725e-03
1.361361e-01	1.623967e-03
1.371371e-01	1.651210e-03
1.381381e-01	1.678452e-03
1.391391e-01	1.705695e-03
1.401401e-01	1.732937e-03
1.411411e-01	1.760180e-03
1.421421e-01	1.787422e-03
1.431431e-01	1.814665e-03
1.441441e-01	1.841907e-03
1.451451e-01	1.869150e-03
1.461461e-01	1.896393e-03
1.471471e-01	1.923635e-03
1.481481e-01	1.950878e-03
1.491491e-01	1.978120e-03
1.501502e-01	2.005363e-03
1.511512e-01	2.032605e-03
1.521522e-01	2.059848e-03
1.531532e-01	2.087090e-03
1.541542e-01	2.121751e-03
1.551552e-01	2.163094e-03
1.561562e-01	2.204436e-03
1.571572e-01	2.245779e-03
1.581582e-01	2.287121e-03
1.591592e-01	2.328464e-03
1.601602e-01	2.369807e-03
1.611612e-01	2.411149e-03
1.621622e-01	2.452492e-03
1.631632e-01	2.493834e-03
1.641642e-01	2.535177e-03
1.651652e-01	2.576519e-03
1.661662e-01	2.617862e-03
1.671672e-01	2.659205e-03
1.681682e-01	2.700547e-03
1.691692e-01	2.741890e-03
1.701702e-01	2.783232e-03
1.711712e-01	2.824575e-03
1.721722e-01	2.865917e-03
1.731732e-01	2.907260e-03
1.741742e-01	2.948603e-03
1.751752e-01	2.989945e-03
1.761762e-01	3.031288e-03
1.771772e-01	3.072630e-03
1.781782e-01	3.113973e-03
1.791792e-01	3.155315e-03
1.801802e-01	3.196658e-03
1.811812e-01	3.238000e-03
1.821822e-01	3.279343e-03
1.831832e-01	3.320686e-03
1.841842e-01	3.362028e-03
1.851852e-01	3.403371e-03
1.861862e-01	3.444713e-03
1.871872e-01	3.486056e-03
1.881882e-01	3.527398e-03
1.891892e-01	3.568741e-03
1.901902e-01	3.610084e-03
1.911912e-01	3.651426e-03
1.921922e-01	3.692769e-03
1.931932e-01	3.734111e-03
1.941942e-01	3.775454e-03
1.951952e-01	3.816796e-03
1.961962e-01	3.858139e-03
1.971972e-01	3.899481e-03
1.981982e-01	3.940824e-03
1.991992e-01	3.982167e-03
2.002002e-01	4.023509e-03
2.012012e-01	4.064852e-03
2.022022e-01	4.106194e-03
2.032032e-01	4.147537e-03
2.042042e-01	4.188879e-03
2.052052e-01	4.230222e-03
2.062062e-01	4.271565e-03
2.072072e-01	4.312907e-03
2.082082e-01	4.354250e-03
2.092092e-01	4.395592e-03
2.102102e-01	4.436935e-03
2.112112e-01	4.478277e-03
2.122122e-01	4.519620e-03
2.132132e-01	4.560962e-03
2.142142e-01	4.602305e-03
2.152152e-01	4.643648e-03
2.162162e-01	4.684990e-03
2.172172e-01	4.726333e-03
2.182182e-01	4.767675e-03
2.192192e-01	4.809018e-03
2.202202e-01	4.850360e-03
2.212212e-01	4.891703e-03
2.222222e-01	4.933046e-03
2.232232e-01	4.974388e-03
2.242242e-01	5.015731e-03
2.252252e-01	5.057073e-03
2.262262e-01	5.098416e-03
2.272272e-01	5.139758e-03
2.282282e-01	5.181101e-03
2.292292e-01	5.256261e-03
2.302302e-01	5.359898e-03
2.312312e-01	5.463535e-03
2.322322e-01	5.567172e-03
2.332332e-01	5.670808e-03
2.342342e-01	5.774445e-03
2.352352e-01	5.878082e-03
2.362362e-01	5.981719e-03
2.372372e-01	6.085356e-03
2.382382e-01	6.188993e-03
2.392392e-01	6.292630e-03
2.402402e-01	6.396267e-03
2.412412e-01	6.499903e-03
2.422422e-01	6.603540e-03
2.432432e-01	6.707177e-03
2.442442e-01	6.810814e-03
2.452452e-01	6.914451e-03
2.462462e-01	7.018088e-03
2.472472e-01	7.121725e-03
2.482482e-01	7.225362e-03
2.492492e-01	7.328998e-03
2.502503e-01	7.432635e-03
2.512513e-01	7.536272e-03
2.522523e-01	7.639909e-03
2.532533e-01	7.743546e-03
2.542543e-01	7.847183e-03
2.552553e-01	7.950820e-03
2.562563e-01	8.054456e-03
2.572573e-01	8.158093e-03
2.582583e-01	8.261730e-03
2.592593e-01	8.365367e-03
2.602603e-01	8.469004e-03
2.612613e-01	8.572641e-03
2.622623e-01	8.676278e-03
2.632633e-01	8.779915e-03
2.642643e-01	8.883551e-03
2.652653e-01	8.987188e-03
2.662663e-01	9.090825e-03
2.672673e-01	9.194462e-03
2.682683e-01	9.298099e-03
2.692693e-01	9.401736e-03
2.702703e-01	9.505373e-03
2.712713e-01	9.609010e-03
2.722723e-01	9.712646e-03
2.732733e-01	9.816283e-03
2.742743e-01	9.919920e-03
2.752753e-01	1.002356e-02
2.762763e-01	1.012719e-02
2.772773e-01	1.023083e-02
2.782783e-01	1.033447e-02
2.792793e-01	1.043810e-02
2.802803e-01	1.054174e-02
2.812813e-01	1.064538e-02
2.822823e-01	1.074902e-02
2.832833e-01	1.085265e-02
2.842843e-01	1.095629e-02
2.852853e-01	1.105993e-02
2.862863e-01	1.116356e-02
2.872873e-01	1.126720e-02
2.882883e-01	1.137084e-02
2.892893e-01	1.147447e-02
2.902903e-01	1.157811e-02
2.912913e-01	1.168175e-02
2.922923e-01	1.178538e-02
2.932933e-01	1.188902e-02
2.942943e-01	1.199266e-02
2.952953e-01	1.209629e-02
2.962963e-01	1.219993e-02
2.972973e-01	1.230357e-02
2.982983e-01	1.240721e-02
2.992993e-01	1.251084e-02
3.003003e-01	1.261448e-02
3.013013e-01	1.271812e-02
3.023023e-01	1.282175e-02
3.033033e-01	1.292539e-02
3.043043e-01	1.307110e-02
3.053053e-01	1.332497e-02
3.063063e-01	1.357883e-02
3.073073e-01	1.383270e-02
3.083083e-01	1.408656e-02
3.093093e-01	1.434043e-02
3.103103e-01	1.459429e-02
3.113113e-01	1.484816e-02
3.123123e-01	1.510202e-02
3.133133e-01	1.535589e-02
3.143143e-01	1.560975e-02
3.153153e-01	1.586362e-02
3.163163e-01	1.611748e-02
3.173173e-01	1.637135e-02
3.183183e-01	1.662522e-02
3.193193e-01	1.687908e-02
3.203203e-01	1.713295e-02
3.213213e-01	1.738681e-02
3.223223e-01	1.764068e-02
3.233233e-01	1.789454e-02
3.243243e-01	1.814841e-02
3.253253e-01	1.840227e-02
3.263263e-01	1.865614e-02
3.273273e-01	1.891000e-02
3.283283e-01	1.916387e-02
3.293293e-01	1.941773e-02
3.303303e-01	1.967160e-02
3.313313e-01	1.992546e-02
3.323323e-01	2.017933e-02
3.333333e-01	2.043319e-02
3.343343e-01	2.068706e-02
3.353353e-01	2.094092e-02
3.363363e-01	2.119479e-02
3.373373e-01	2.144866e-02
3.383383e-01	2.170252e-02
3.393393e-01	2.195639e-02
3.403403e-01	2.221025e-02
3.413413e-01	2.246412e-02
3.423423e-01	2.271798e-02
3.433433e-01	2.297185e-02
3.443443e-01	2.322571e-02
3.453453e-01	2.347958e-02
3.463463e-01	2.373344e-02
3.473473e-01	2.398731e-02
3.483483e-01	2.424117e-02
3.493493e-01	2.449504e-02
3.503504e-01	2.474890e-02
3.513514e-01	2.500277e-02
3.523524e-01	2.525663e-02
3.533534e-01	2.551050e-02
3.543544e-01	2.576436e-02
3.553554e-01	2.601823e-02
3.563564e-01	2.627210e-02
3.573574e-01	2.652596e-02
3.583584e-01	2.677983e-02
3.593594e-01	2.703369e-02
3.603604e-01	2.728756e-02
3.613614e-01	2.754142e-02
3.623624e-01	2.779529e-02
3.633634e-01	2.804915e-02
3.643644e-01	2.830302e-02
3.653654e-01	2.855688e-02
3.663664e-01	2.881075e-02
3.673674e-01	2.906461e-02
3.683684e-01	2.931848e-02
3.693694e-01	2.957234e-02
3.703704e-01	2.982621e-02
3.713714e-01	3.008007e-02
3.723724e-01	3.033394e-02
3.733734e-01	3.058780e-02
3.743744e-01	3.084167e-02
3.753754e-01	3.109554e-02
3.763764e-01	3.134940e-02
3.773774e-01	3.160327e-02
3.783784e-01	3.185713e-02
3.793794e-01	3.211100e-02
3.803804e-01	3.236486e-02
3.813814e-01	3.261873e-02
3.823824e-01	3.287259e-02
3.833834e-01	3.331631e-02
3.843844e-01	3.395131e-02
3.853854e-01	3.458631e-02
3.863864e-01	3.522132e-02
3.873874e-01	3.585632e-02
3.883884e-01	3.649132e-02
3.893894e-01	3.712632e-02
3.903904e-01	3.776132e-02
3.913914e-01	3.839632e-02
3.923924e-01	3.903132e-02
3.933934e-01	3.966633e-02
3.943944e-01	4.030133e-02
3.953954e-01	4.093633e-02
3.963964e-01	4.157133e-02
3.973974e-01	4.220633e-02
3.983984e-01	4.284133e-02
3.993994e-01	4.347634e-02
4.004004e-01	4.411134e-02
4.014014e-01	4.474634e-02
4.024024e-01	4.538134e-02
4.034034e-01	4.601634e-02
4.044044e-01	4.665134e-02
4.054054e-01	4.728634e-02
4.064064e-01	4.792135e-02
4.074074e-01	4.855635e-02
4.084084e-01	4.919135e-02
4.094094e-01	4.982635e-02
4.104104e-01	5.046135e-02
4.114114e-01	5.109635e-02
4.124124e-01	5.173135e-02
4.134134e-01	5.236636e-02
4.144144e-01	5.300136e-02
4.154154e-01	5.363636e-02
4.164164e-01	5.427136e-02
4.174174e-01	5.490636e-02
4.184184e-01	5.554136e-02
4.194194e-01	5.617637e-02
4.204204e-01	5.681137e-02
4.214214e-01	5.744637e-02
4.224224e-01	5.808137e-02
4.234234e-01	5.871637e-02
4.244244e-01	5.935137e-02
4.254254e-01	5.998637e-02
4.264264e-01	6.062138e-02
4.274274e-01	6.125638e-02
4.284284e-01	6.189138e-02
4.294294e-01	6.252638e-02
4.304304e-01	6.316138e-02
4.314314e-01	6.379638e-02
4.324324e-01	6.443139e-02
4.334334e-01	6.506639e-02
4.344344e-01	6.570139e-02
4.354354e-01	6.633639e-02
4.364364e-01	6.697139e-02
4.374374e-01	6.760639e-02
4.384384e-01	6.824139e-02
4.394394e-01	6.887640e-02
4.404404e-01	6.951140e-02
4.414414e-01	7.014640e-02
4.424424e-01	7.078140e-02
4.434434e-01	7.141640e-02
4.444444e-01	7.205140e-02
4.454454e-01	7.268640e-02
4.464464e-01	7.332141e-02
4.474474e-01	7.395641e-02
4.484484e-01	7.459141e-02
4.494494e-01	7.522641e-02
4.504505e-01	7.586141e-02
4.514515e-01	7.649641e-02
4.524525e-01	7.713142e-02
4.534535e-01	7.776642e-02
4.544545e-01	7.840142e-02
4.554555e-01	7.903642e-02
4.564565e-01	7.967142e-02
4.574575e-01	8.030642e-02
4.584585e-01	8.094142e-02
4.594595e-01	8.157643e-02
4.604605e-01	8.250126e-02
4.614615e-01	8.400676e-02
4.624625e-01	8.551225e-02
4.634635e-01	8.701775e-02
4.644645e-01	8.852325e-02
4.654655e-01	9.002874e-02
4.664665e-01	9.153424e-02
4.674675e-01	9.303973e-02
4.684685e-01	9.454523e-02
4.694695e-01	9.605072e-02
4.704705e-01	9.755622e-02
4.714715e-01	9.906172e-02
4.724725e-01	1.005672e-01
4.734735e-01	1.020727e-01
4.744745e-01	1.035782e-01
4.754755e-01	1.050837e-01
4.764765e-01	1.065892e-01
4.774775e-01	1.080947e-01
4.784785e-01	1.096002e-01
4.794795e-01	1.111057e-01
4.804805e-01	1.126112e-01
4.814815e-01	1.141167e-01
4.824825e-01	1.156222e-01
4.834835e-01	1.171277e-01
4.844845e-01	1.186332e-01
4.854855e-01	1.201387e-01
4.864865e-01	1.216442e-01
4.874875e-01	1.231496e-01
4.884885e-01	1.246551e-01
4.894895e-01	1.261606e-01
4.904905e-01	1.276661e-01
4.914915e-01	1.291716e-01
4.924925e-01	1.306771e-01
4.934935e-01	1.321826e-01
4.944945e-01	1.336881e-01
4.954955e-01	1.351936e-01
4.964965e-01	1.366991e-01
4.974975e-01	1.382046e-01
4.984985e-01	1.397101e-01
4.994995e-01	1.412156e-01
5.005005e-01	1.427211e-01
5.015015e-01	1.442266e-01
5.025025e-01	1.457321e-01
5.035035e-01	1.472376e-01
5.045045e-01	1.487431e-01
5.055055e-01	1.502486e-01
5.065065e-01	1.517541e-01
5.075075e-01	1.532596e-01
5.085085e-01	1.547651e-01
5.095095e-01	1.562706e-01
5.105105e-01	1.577760e-01
5.115115e-01	1.592815e-01
5.125125e-01	1.607870e-01
5.135135e-01	1.622925e-01
5.145145e-01	1.637980e-01
5.155155e-01	1.653035e-01
5.165165e-01	1.668090e-01
5.175175e-01	1.683145e-01
5.185185e-01	1.698200e-01
5.195195e-01	1.713255e-01
5.205205e-01	1.728310e-01
5.215215e-01	1.743365e-01
5.225225e-01	1.758420e-01
5.235235e-01	1.773475e-01
5.245245e-01	1.788530e-01
5.255255e-01	1.803585e-01
5.265265e-01	1.818640e-01
5.275275e-01	1.833695e-01
5.285285e-01	1.848750e-01
5.295295e-01	1.863805e-01
5.305305e-01	1.878860e-01
5.315315e-01	1.893915e-01
5.325325e-01	1.908970e-01
5.335335e-01	1.924024e-01
5.345345e-01	1.939079e-01
5.355355e-01	1.954134e-01
5.365365e-01	1.969189e-01
5.375375e-01	1.984244e-01
5.385385e-01	1.999299e-01
5.395395e-01	2.037838e-01
5.405405e-01	2.077524e-01
5.415415e-01	2.117210e-01
5.425425e-01	2.156895e-01
5.435435e-01	2.196581e-01
5.445445e-01	2.236266e-01
5.455455e-01	2.275952e-01
5.465465e-01	2.315638e-01
5.475475e-01	2.355323e-01
5.485485e-01	2.395009e-01
5.495495e-01	2.434694e-01
5.505506e-01	2.474380e-01
5.515516e-01	2.514065e-01
5.525526e-01	2.553751e-01
5.535536e-01	2.593437e-01
5.545546e-01	2.633122e-01
5.555556e-01	2.672808e-01
5.565566e-01	2.712493e-01
5.575576e-01	2.752179e-01
5.585586e-01	2.791865e-01
5.595596e-01	2.831550e-01
5.605606e-01	2.871236e-01
5.615616e-01	2.910921e-01
5.625626e-01	2.950607e-01
5.635636e-01	2.990293e-01
5.645646e-01	3.029978e-01
5.655656e-01	3.069664e-01
5.665666e-01	3.109349e-01
5.675676e-01	3.149035e-01
5.685686e-01	3.188721e-01
5.695696e-01	3.228406e-01
5.705706e-01	3.268092e-01
5.715716e-01	3.307777e-01
5.725726e-01	3.347463e-01
5.735736e-01	3.387149e-01
5.745746e-01	3.426834e-01
5.755756e-01	3.466520e-01
5.765766e-01	3.506205e-01
5.775776e-01	3.545891e-01
5.785786e-01	3.585576e-01
5.795796e-01	3.625262e-01
5.805806e-01	3.664948e-01
5.815816e-01	3.704633e-01
5.825826e-01	3.744319e-01
5.835836e-01	3.784004e-01
5.845846e-01	3.823690e-01
5.855856e-01	3.863376e-01
5.865866e-01	3.903061e-01
5.875876e-01	3.942747e-01
5.885886e-01	3.982432e-01
5.895896e-01	4.022118e-01
5.905906e-01	4.061804e-01
5.915916e-01	4.101489e-01
5.925926e-01	4.141175e-01
5.935936e-01	4.180860e-01
5.945946e-01	4.220546e-01
5.955956e-01	4.260232e-01
5.965966e-01	4.299917e-01
5.975976e-01	4.339603e-01
5.985986e-01	4.379288e-01
5.995996e-01	4.418974e-01
6.006006e-01	4.458660e-01
6.016016e-01	4.498345e-01
6.026026e-01	4.538031e-01
6.036036e-01	4.577716e-01
6.046046e-01	4.617402e-01
6.056056e-01	4.657087e-01
6.066066e-01	4.696773e-01
6.076076e-01	4.736459e-01
6.086086e-01	4.776144e-01
6.096096e-01	4.815830e-01
6.106106e-01	4.855515e-01
6.116116e-01	4.895201e-01
6.126126e-01	4.934887e-01
6.136136e-01	4.974572e-01
6.146146e-01	5.014258e-01
6.156156e-01	5.053943e-01
6.166166e-01	5.093629e-01
6.176176e-01	5.184554e-01
6.186186e-01	5.285279e-01
6.196196e-01	5.386003e-01
6.206206e-01	5.486727e-01
6.216216e-01	5.587452e-01
6.226226e-01	5.688176e-01
6.236236e-01	5.788900e-01
6.246246e-01	5.889625e-01
6.256256e-01	5.990349e-01
6.266266e-01	6.091074e-01
6.276276e-01	6.191798e-01
6.286286e-01	6.292522e-01
6.296296e-01	6.393247e-01
6.306306e-01	6.493971e-01
6.316316e-01	6.594695e-01
6.326326e-01	6.695420e-01
6.336336e-01	6.796144e-01
6.346346e-01	6.896868e-01
6.356356e-01	6.997593e-01
6.366366e-01	7.098317e-01
6.376376e-01	7.199041e-01
6.386386e-01	7.299766e-01
6.396396e-01	7.400490e-01
6.406406e-01	7.501215e-01
6.416416e-01	7.601939e-01
6.426426e-01	7.702663e-01
6.436436e-01	7.803388e-01
6.446446e-01	7.904112e-01
6.456456e-01	8.004836e-01
6.466466e-01	8.105561e-01
6.476476e-01	8.206285e-01
6.486486e-01	8.307009e-01
6.496496e-01	8.407734e-01
6.506507e-01	8.508458e-01
6.516517e-01	8.609182e-01
6.526527e-01	8.709907e-01
6.536537e-01	8.810631e-01
6.546547e-01	8.911356e-01
6.556557e-01	9.012080e-01
6.566567e-01	9.112804e-01
6.576577e-01	9.213529e-01
6.586587e-01	9.314253e-01
6.596597e-01	9.414977e-01
6.606607e-01	9.515702e-01
6.616617e-01	9.616426e-01
6.626627e-01	9.717150e-01
6.636637e-01	9.817875e-01
6.646647e-01	9.918599e-01
6.656657e-01	1.001932e+00
6.666667e-01	1.012005e+00
6.676677e-01	1.022077e+00
6.686687e-01	1.032150e+00
6.696697e-01	1.042222e+00
6.706707e-01	1.052295e+00
6.716717e-01	1.062367e+00
6.726727e-01	1.072439e+00
6.736737e-01	1.082512e+00
6.746747e-01	1.092584e+00
6.756757e-01	1.102657e+00
6.766767e-01	1.112729e+00
6.776777e-01	1.122802e+00
6.786787e-01	1.132874e+00
6.796797e-01	1.142946e+00
6.806807e-01	1.153019e+00
6.816817e-01	1.163091e+00
6.826827e-01	1.173164e+00
6.836837e-01	1.183236e+00
6.846847e-01	1.193309e+00
6.856857e-01	1.203381e+00
6.866867e-01	1.213453e+00
6.876877e-01	1.223526e+00
6.886887e-01	1.233598e+00
6.896897e-01	1.243671e+00
6.906907e-01	1.253743e+00
6.916917e-01	1.263816e+00
6.926927e-01	1.273888e+00
6.936937e-01	1.283961e+00
6.946947e-01	1.294033e+00
6.956957e-01	1.310159e+00
6.966967e-01	1.335082e+00
6.976977e-01	1.360006e+00
6.986987e-01	1.384930e+00
6.996997e-01	1.409854e+00
7.007007e-01	1.434777e+00
7.017017e-01	1.459701e+00
7.027027e-01	1.484625e+00
7.037037e-01	1.509549e+00
7.047047e-01	1.534472e+00
7.057057e-01	1.559396e+00
7.067067e-01	1.584320e+00
7.077077e-01	1.609244e+00
7.087087e-01	1.634168e+00
7.097097e-01	1.659091e+00
7.107107e-01	1.684015e+00
7.117117e-01	1.708939e+00
7.127127e-01	1.733863e+00
7.137137e-01	1.758786e+00
7.147147e-01	1.783710e+00
7.157157e-01	1.808634e+00
7.167167e-01	1.833558e+00
7.177177e-01	1.858481e+00
7.187187e-01	1.883405e+00
7.197197e-01	1.908329e+00
7.207207e-01	1.933253e+00
7.217217e-01	1.958176e+00
7.227227e-01	1.983100e+00
7.237237e-01	2.008024e+00
7.247247e-01	2.032948e+00
7.257257e-01	2.057871e+00
7.267267e-01	2.082795e+00
7.277277e-01	2.107719e+00
7.287287e-01	2.132643e+00
7.297297e-01	2.157567e+00
7.307307e-01	2.182490e+00
7.317317e-01	2.207414e+00
7.327327e-01	2.232338e+00
7.337337e-01	2.257262e+00
7.347347e-01	2.282185e+00
7.357357e-01	2.307109e+00
7.367367e-01	2.332033e+00
7.377377e-01	2.356957e+00
7.387387e-01	2.381880e+00
7.397397e-01	2.406804e+00
7.407407e-01	2.431728e+00
7.417417e-01	2.456652e+00
7.427427e-01	2.481575e+00
7.437437e-01	2.506499e+00
7.447447e-01	2.531423e+00
7.457457e-01	2.556347e+00
7.467467e-01	2.581270e+00
7.477477e-01	2.606194e+00
7.487487e-01	2.631118e+00
7.497497e-01	2.656042e+00
7.507508e-01	2.680965e+00
7.517518e-01	2.705889e+00
7.527528e-01	2.730813e+00
7.537538e-01	2.755737e+00
7.547548e-01	2.780661e+00
7.557558e-01	2.805584e+00
7.567568e-01	2.830508e+00
7.577578e-01	2.855432e+00
7.587588e-01	2.880356e+00
7.597598e-01	2.905279e+00
7.607608e-01	2.930203e+00
7.617618e-01	2.955127e+00
7.627628e-01	2.980051e+00
7.637638e-01	3.004974e+00
7.647648e-01	3.029898e+00
7.657658e-01	3.054822e+00
7.667668e-01	3.079746e+00
7.677678e-01	3.104669e+00
7.687688e-01	3.129593e+00
7.697698e-01	3.154517e+00
7.707708e-01	3.179441e+00
7.717718e-01	3.211200e+00
7.727728e-01	3.275162e+00
7.737738e-01	3.339123e+00
7.747748e-01	3.403085e+00
7.757758e-01	3.467046e+00
7.767768e-01	3.531007e+00
7.777778e-01	3.594969e+00
7.787788e-01	3.658930e+00
7.797798e-01	3.722891e+00
7.807808e-01	3.786853e+00
7.817818e-01	3.850814e+00
7.827828e-01	3.914775e+00
7.837838e-01	3.978737e+00
7.847848e-01	4.042698e+00
7.857858e-01	4.106659e+00
7.867868e-01	4.170621e+00
7.877878e-01	4.234582e+00
7.887888e-01	4.298544e+00
7.897898e-01	4.362505e+00
7.907908e-01	4.426466e+00
7.917918e-01	4.490428e+00
7.927928e-01	4.554389e+00
7.937938e-01	4.618350e+00
7.947948e-01	4.682312e+00
7.957958e-01	4.746273e+00
7.967968e-01	4.810234e+00
7.977978e-01	4.874196e+00
7.987988e-01	4.938157e+00
7.997998e-01	5.002118e+00
8.008008e-01	5.066080e+00
8.018018e-01	5.130041e+00
8.028028e-01	5.194003e+00
8.038038e-01	5.257964e+00
8.048048e-01	5.321925e+00
8.058058e-01	5.385887e+00
8.068068e-01	5.449848e+00
8.078078e-01	5.513809e+00
8.088088e-01	5.577771e+00
8.098098e-01	5.641732e+00
8.108108e-01	5.705693e+00
8.118118e-01	5.769655e+00
8.128128e-01	5.833616e+00
8.138138e-01	5.897577e+00
8.148148e-01	5.961539e+00
8.158158e-01	6.025500e+00
8.168168e-01	6.089462e+00
8.178178e-01	6.153423e+00
8.188188e-01	6.217384e+00
8.198198e-01	6.281346e+00
8.208208e-01	6.345307e+00
8.218218e-01	6.409268e+00
8.228228e-01	6.473230e+00
8.238238e-01	6.537191e+00
8.248248e-01	6.601152e+00
8.258258e-01	6.665114e+00
8.268268e-01	6.729075e+00
8.278278e-01	6.793036e+00
8.288288e-01	6.856998e+00
8.298298e-01	6.920959e+00
8.308308e-01	6.984921e+00
8.318318e-01	7.048882e+00
8.328328e-01	7.112843e+00
8.338338e-01	7.176805e+00
8.348348e-01	7.240766e+00
8.358358e-01	7.304727e+00
8.368368e-01	7.368689e+00
8.378378e-01	7.432650e+00
8.388388e-01	7.496611e+00
8.398398e-01	7.560573e+00
8.408408e-01	7.624534e+00
8.418418e-01	7.688496e+00
8.428428e-01	7.752457e+00
8.438438e-01	7.816418e+00
8.448448e-01	7.880380e+00
8.458458e-01	7.944341e+00
8.468468e-01	8.020705e+00
8.478478e-01	8.180215e+00
8.488488e-01	8.339725e+00
8.498498e-01	8.499235e+00
8.508509e-01	8.658745e+00
8.518519e-01	8.818255e+00
8.528529e-01	8.977765e+00
8.538539e-01	9.137275e+00
8.548549e-01	9.296785e+00
8.558559e-01	9.456295e+00
8.568569e-01	9.615805e+00
8.578579e-01	9.775315e+00
8.588589e-01	9.934825e+00
8.598599e-01	1.009434e+01
8.608609e-01	1.025385e+01
8.618619e-01	1.041336e+01
8.628629e-01	1.057287e+01
8.638639e-01	1.073238e+01
8.648649e-01	1.089189e+01
8.658659e-01	1.105140e+01
8.668669e-01	1.121091e+01
8.678679e-01	1.137042e+01
8.688689e-01	1.152993e+01
8.698699e-01	1.168944e+01
8.708709e-01	1.184895e+01
8.718719e-01	1.200846e+01
8.728729e-01	1.216797e+01
8.738739e-01	1.232748e+01
